Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
98T93501,ENV,ENV_NOHEALTH,SAN DIEGO UNIFIED SCHOOL DISTRICT,12431000.0,2024-09-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO THE SAN DIEGO UNIFIED SCHOOL DISTRICT TO REPLACE EXISTING SCHOOL BUSES WITH ZERO EMISSION (ZE) SCHOOL BUSES.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $12,431,000.  

ACTIVITIES:THE ACTIVITIES INCLUDE REPLACING SEVERAL DIESEL BUSES WITH ZERO EMISSION BUSES AND INSTALLING AC LEVEL 2 AND DC FAST CHARGING INFRASTRUCTURE. THE ZERO EMISSION SCHOOL BUSES WILL SERVE SCHOOLS WITHIN THE SAN DIEGO UNIFIED SCHOOL DISTRICT.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE THE PURCHASE OF SEVERAL ZERO EMISSION BUSES AND THE PURCHASE AND INSTALLATION OF AC LEVEL 2 AND DC FAST CHARGING INFRASTRUCTURE WITHIN THE SAN DIEGO UNIFIED SCHOOL DISTRICT. A NUMBER OF TRAINING SESSIONS WILL BE CONDUCTED, INCLUDING TRAINING SESSIONS FOR BUS DRIVERS, MECHANICS, AND FIRST RESPONDERS.

THE EXPECTED OUTCOMES INCLUDE THE "
98T93401,ENV,ENV_NOHEALTH,KERN COUNTY BUILDERS EXCHANGE INC,500000.0,2024-07-01,66.815,"DESCRIPTION:THIS PROJECT PROVIDES FUNDING FOR KERN COUNTY BUILDERS EXCHANGE TO RECRUIT, TRAIN, AND PLACE UNEMPLOYED AND UNDEREMPLOYED RESIDENTS OF KERN, FRESNO, SAN LUIS OBISPO, AND TULARE COUNTIES IN ENVIRONMENTAL CAREERS WITH SKILLS NEEDED TO SAFELY CONDUCT REMEDIATION WORK AT SOLID AND HAZARDOUS WASTE-CONTAMINATED SITES, AS WELL AS APPROPRIATE TRAINING IN HAZWOPER-40 AND OTHER OPTIONAL TRAINING COURSES TO SUPPORT CAREERS IN ENVIRONMENTAL REMEDIATION OF PETROLEUM SITES. KERN COUNTY BUILDERS EXCHANGE WILL ENROLL 360 TRAINEES INTO THE PROGRAM, GRADUATE 299 STUDENTS FROM THE PROGRAM, AND PLACE 270 GRADUATES IN ENVIRONMENTAL POSITIONS EARNING LIVING WAGES. THIS AGREEMENT WILL PROVIDE FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT FOR KERN COUNTY BUILDERS EXCHANGE TO CONDUCT ELIGIBLE TECHNICAL ASSISTANCE-RELATED ACTIVITIES AS AUTHORIZED BY CERCLA 104(K)(7).

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $500,000.ACTIVITIES:THIS PROJECT WILL TRAIN GRADU"
98T93301,OTHER,,SCOTTS VALLEY BAND POMO INDIANS,318227.0,2024-10-01,66.926,"DESCRIPTION:THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO PROVIDE FUNDING TO THE SCOTTS VALLEY BAND OF POMO INDIANS. THE RECIPIENT WILL BUILD ITS CAPACITY TO ADMINISTER MULTI-MEDIA ENVIRONMENTAL PROGRAMS ON INDIAN LANDS.

THIS COOPERATIVE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $141,812.00.

ACTIVITIES:THE ACTIVITIES INCLUDE DEVELOPING A PLAN FOR AN OUTREACH AND EDUCATION SPACE TO FOCUS ON TOPICS SUCH AS COMPOSTING AND CLIMATE RESILIENCE, MEANINGFUL PARTICIPATION IN LOCAL AND REGIONAL MEETINGS FOCUSED ON AREAS OF ENVIRONMENTAL CONCERN SUCH AS PROTECTION OF THE LOCAL WATERSHED, COORDINATING COMMUNITY OUTREACH ABOUT THE TRIBE'S RECENTLY DRAFTED SOLID WASTE CODES, AND PARTICIPATING IN QUARTERLY REGIONAL TRIBAL OPERATIONS COMMITTEE (RTOC) MEETINGS. 

SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE A PLAN FOR DEVELOPING AND UTILIZING A COMMUNITY OUTREACH AND EDUCATION AREA, SUMMARY REPORTS OF MEETINGS ATTEN"
98T93201,ENV,ENV_NOHEALTH,"CANYON STATE BUS SALES, INC.",17759398.0,2024-04-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO CANYON STATE BUS SALES, INC. THIS AGREEMENT IS TO REPLACE EXISTING SCHOOL BUSES WITH CLEAN AND ZERO EMISSION (ZE) SCHOOL BUSES.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $17,759,398.  PREAWARD COSTS ARE APPROVED BACK TO APRIL 1, 2024.  SEE TERMS AND CONDITIONS.ACTIVITIES:THE ACTIVITIES INCLUDE REPLACING SEVERAL OLDER DIESEL-POWERED BUSES WITH EV AND PROPANE BUSES AND AC LEVEL 2 AND DC FAST CHARGING INFRASTRUCTURE. THE NEW SCHOOL BUSES WILL SERVE MULTIPLE SCHOOL DISTRICTS THROUGHOUT ARIZONA.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE SEVERAL REPLACED SCHOOL BUS VEHICLES, SEVERAL INSTALLED CHARGING STATIONS, SEVERAL STAFF TRAINED, SEVERAL ENGAGED SCHOOL DISTRICTS, AND SEVERAL SCHOOL CHILDREN TRANSPORTED ON ZE OR CLEAN SCHOOL BUSES. AN ADDITIONAL DELIVERABLE IS DATA ON REDUCTION IN CO2 E"
98T93101,ENV,ENV_NOHEALTH,RWC INTERNATIONAL LLC,14915000.0,2024-04-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO RWC GROUP, INC. THIS AGREEMENT IS TO REPLACE EXISTING SCHOOL BUSES WITH CLEAN AND ZERO EMISSION (ZE) SCHOOL BUSES. THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $14,915,000. PREAWARD COSTS HAVE BEEN APPROVED BACK TO 4/1/2024. REFER TO TERMS AND CONDITIONS.

ACTIVITIES:THE ACTIVITIES INCLUDE REPLACING SEVERAL DIESEL BUSES WITH ZERO-EMISSION BUSES AND INSTALLING LEVEL TWO AND DC FAST CHARGING INFRASTRUCTURE. THE ZERO-EMISSION BUSES WILL SERVE A NUMBER OF SCHOOLS THROUGHOUT ARIZONA. 

SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE THE PURCHASE OF SEVERAL ZERO-EMISSION BUSES. A NUMBER OF TRAINING SESSIONS WILL BE CONDUCTED, INCLUDING TRAINING SESSIONS FOR DRIVERS, AND TRAINING SESSIONS FOR MECHANICS.

THE EXPECTED OUTCOMES INCLUDE: REDUCTION OF HARMFUL POLLUTANTS SUCH AS NOX AND PM, REDUCTION OF CO2 EMISSIO"
98T92901,ENV,ENV_NOHEALTH,LOS ANGELES UNIFIED SCHOOL DISTRICT,19750000.0,2024-04-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO THE LOS ANGELES UNIFIED SCHOOL DISTRICT. THIS AGREEMENT IS TO REPLACE EXISTING SCHOOL BUSES WITH ZERO EMISSION (ZE) SCHOOL BUSES.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $19,750,000. PREAWARD COSTS ARE APPROVED BACK TO APRIL 1, 2024. ACTIVITIES:THE ACTIVITIES INCLUDE REPLACING SEVERAL DIESEL BUSES WITH ZERO EMISSION BUSES AND INSTALLING AC LEVEL 2 AND DC FAST CHARGING INFRASTRUCTURE. THE ZERO EMISSION SCHOOL BUSES WILL SERVE SCHOOLS WITHIN THE LOS ANGELES UNIFIED SCHOOL DISTRICT.

SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE THE PURCHASE OF SEVERAL ZERO EMISSION BUSES AND THE PURCHASE AND INSTALLATION OF AC LEVEL 2 AND DC FAST CHARGING INFRASTRUCTURE. THE LOS ANGELES UNIFIED SCHOOL DISTRICT, WHICH SERVES APPROXIMATELY 450,000 STUDENTS. A NUMBER OF TRAINING SESSIONS WILL BE CONDUCTED,"
98T92801,ENV,ENV_NOHEALTH,"ZUM SERVICES, INC",26579482.0,2024-04-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO ZUM SERVICES, INC. THIS AGREEMENT IS TO REPLACE EXISTING SCHOOL BUSES WITH CLEAN AND ZERO EMISSION (ZE) SCHOOL BUSES.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $26,759,482,00. PRE-AWARD COSTS ARE APPROVED BACK TO 04/01/2024.  SEE TERMS AND CONDITIONS.

ACTIVITIES:THE ACTIVITIES INCLUDE REPLACING SEVERAL DIESEL/GASOLINE BUSES WITH ZERO-EMISSION BUSES AND INSTALLING DC FAST CHARGING INFRASTRUCTURE.
THE ZERO-EMISSION BUSES WILL SERVE A NUMBER OF SCHOOLS THROUGHOUT CALIFORNIA.
SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE THE PURCHASE OF SEVERAL ZERO-EMISSION BUSES AND PURCHASE/INSTALLATION OF DC FAST CHARGING INFRASTRUCTURE, A NUMBER OF SCHOOL DISTRICTS WILL BENEFIT TOTALING OVER 2,000 STUDENTS. A NUMBER OF TRAINING SESSIONS WILL BE CONDUCTED, INCLUDING TRAINING SESSIONS FOR ADMIN AND OPER"
98T92701,OTHER,,PORTERVILLE UNIFIED SCHOOL DISTRICT,13856644.0,2024-04-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO PORTERVILLE UNIFIED SCHOOL DISTRICT. THIS AGREEMENT IS TO REPLACE EXISTING SCHOOL BUSES WITH CLEAN AND ZERO EMISSION (ZE) SCHOOL BUSES.

ACTIVITIES:THE ACTIVITIES INCLUDE REPLACING SEVERAL OLDER DIESEL-POWERED BUSES WITH EV BUSES AND PURCHASING DC FAST CHARGING INFRASTRUCTURE. THE NEW SCHOOL BUSES WILL SERVE PORTERVILLE UNIFIED SCHOOL DISTRICT.

THIS ASSISTANCE AGREEMENT PROVIDES $13,856,644 IN FULL FEDERAL FUNDING.  PRE-AWARD COSTS ARE APPROVED BACK TO 04/01/2024.  SEE TERMS AND CONDITIONS.

SUBRECIPIENT:PUSD IS PROPOSING TO ENTER INTO AN AGREEMENT WITH CALSTART, SUBAWARD, FOR OVERALL PROJECT MANAGEMENT, THIRD-PARTY MONITORING, REPORTING, WORKFORCE DEVELOPMENT, COMMUNITY ENGAGEMENT, AND A CLEAN SCHOOL BUS SUMMIT.

PUSD IS PROPOSING TO ENTER INTO AN AGREEMENT CLIMATE ACTION PATHWAYS (CAPS), SUBAWARD, TO PROVIDE THIRTY (30) TWO-YEAR PAID INTERNSHIPS TO PUSD PATHWAYS STUDENTS.
OUTCOMES:"
98T92601,ENV,ENV_NOHEALTH,"FIRST STUDENT, INC.",15775000.0,2024-08-01,66.045,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO FIRST STUDENT, INC.  THIS AGREEMENT IS TO REPLACE EXISTING SCHOOL BUSES WITH ZERO EMISSION (ZE) SCHOOL BUSES.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $15,775,000.00.
ACTIVITIES:

THE ACTIVITIES INCLUDE REPLACING NUMEROUS DIESEL AND GASOLINE BUSES WITH ZERO EMISSION BUSES AND INSTALLING DC FAST CHARGING INFRASTRUCTURE. THE ZERO EMISSION SCHOOL BUSES WILL SERVE SCHOOLS IN SOUTHERN CALIFORNIA AND MARICOPA COUNTY, ARIZONA.

SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE THE PURCHASE OF NUMEROUS ZERO EMISSION BUSES AND THE PURCHASE AND INSTALLATION OF DC FAST CHARGING INFRASTRUCTURE. SEVERAL SCHOOL DISTRICTS WILL BENEFIT. SEVERAL TRAINING SESSIONS WILL BE CONDUCTED, INCLUDING TRAINING SESSIONS FOR DRIVERS AND MECHANIC/TECHNICIANS.

THE EXPECTED OUTCOMES INCLUDE: THE REDUCTION OF HARMFUL POL"
98T92501,ENV,ENV_NOHEALTH,PECHANGA BAND OF LUISENO INDIANS,1065473.0,2024-05-01,66.920,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FROM THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO PECHANGA BAND OF INDIANS.  EPA'S SOLID WASTE INFRASTRUCTURE FOR RECYCLING (SWIFR) GRANTS FOR TRIBES AND INTERTRIBAL CONSORTIA WILL FUND PROJECTS THAT FOCUS ON ENCOURAGING ENVIRONMENTALLY SOUND POST-CONSUMER MATERIALS MANAGEMENT, FUND PROJECTS THAT WILL RESULT IN A DECREASE IN THE GENERATION OF MUNICIPAL SOLID WASTE AND/OR AN INCREASE IN THE DIVERSION OF MUNICIPAL SOLID WASTE FROM LANDFILLS AND INCINERATION; AND/OR FUND PROJECTS THAT PROVIDE OR EXPAND ACCESS TO SOURCE REDUCTION, REUSE, RECYCLING, BACKHAUL, ANAEROBIC DIGESTION, AND COMPOSTING FOR TRIBES AND TRIBAL MEMBERS OF INTERTRIBAL CONSORTIA.  THE PURPOSE OF THIS AWARD IS TO ENHANCE THE EFFORTS TO MEET THE SWIFR GRANTS ELEMENTS. SPECIFICALLY, THE RECIPIENT WILL TO ESTABLISH A CURBSIDE RECYCLING PROGRAM FOR THE TRIBAL COMMUNITY ON PECHANGA RESERVATION, DESIGN AND BUILD INFRASTRUCTURE TO SUPPORT A MATERIALS RECOVERY FACILITY FOR THE T"
98T92401,ENV,ENV_NOHEALTH,IIPAY NATION OF SANTA YSABEL,1500000.0,2024-07-01,66.920,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FROM THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO IIPAY NATION OF SANTA YSABEL.  EPA'S SOLID WASTE INFRASTRUCTURE FOR RECYCLING (SWIFR) GRANTS FOR TRIBES AND INTERTRIBAL CONSORTIA WILL FUND PROJECTS THAT FOCUS ON ENCOURAGING ENVIRONMENTALLY SOUND POST-CONSUMER MATERIALS MANAGEMENT, FUND PROJECTS THAT WILL RESULT IN A DECREASE IN THE GENERATION OF MUNICIPAL SOLID WASTE AND/OR AN INCREASE IN THE DIVERSION OF MUNICIPAL SOLID WASTE FROM LANDFILLS AND INCINERATION; AND/OR FUND PROJECTS THAT PROVIDE OR EXPAND ACCESS TO SOURCE REDUCTION, REUSE, RECYCLING, BACKHAUL, ANAEROBIC DIGESTION, AND COMPOSTING FOR TRIBES AND TRIBAL MEMBERS OF INTERTRIBAL CONSORTIA.  THE PURPOSE OF THIS AWARD IS TO ENHANCE THE EFFORTS TO MEET THE SWIFR GRANTS ELEMENTS.  SPECIFICALLY, THE RECIPIENT WILL BUILD AND STAFF A SMALL-SCALE SORTING AND TRANSFER STATION AND IMPLEMENT AN OUTREACH CAMPAIGN TO MANAGE POST-CONSUMER MATERIALS AND DIVERT A APPROXIMATELY 21 TONS OF WAS"
98T92301,ENV,ENV_NOHEALTH,TIMBISHA SHOSHONE TRIBE,219400.0,2024-10-01,66.926,"DESCRIPTION:THIS AGREEMENT PROVIDES ASSISTANCE TO THE TIMBISHA SHOSHONE TRIBE TO BUILD ITS CAPACITY TO ADMINISTER MULTI-MEDIA ENVIRONMENTAL PROGRAMS ON INDIAN LANDS.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $90,400 TO THE TIMBISHA SHOSHONE TRIBE. ACTIVITIES:THE ACTIVITIES INCLUDE PROVIDING OUTREACH AND EDUCATIONAL INFORMATION ON CLIMATE CHANGE AND ENVIRONMENTAL ISSUES, WORKING ON DEVELOPMENT OF SOLID WASTE PROGRAM, DEVELOPMENT OF AN AIR QUALITY PROGRAM, ATTENDING RELEVANT TRAININGS, AND ATTENDING REGIONAL TRIBAL OPERATIONS COMMITTEE MEETINGS IN REGION 9.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE DESCRIPTION OF OUTREACH EFFORTS, TRAINING CERTIFICATES, AND DOCUMENTED ACTION ITEMS AND SUCCESSES FROM MEETINGS AND TRAINING. THE EXPECTED OUTCOMES INCLUDE KNOWLEDGEABLE ENVIRONMENTAL STAFF, IMPROVED COMMUNICATION WITH REGION 9 TRIBES. THE INTENDED BENEFICIARIES INCLUDE THE MEMBERS AND/OR THE RESIDENTS "
98T92201,ENV,ENV_NOHEALTH,MESA GRANDE BAND OF MISSION INDIANS,173750.0,2024-09-01,66.920,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FROM THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO MESA GRANDE BAND OF MISSION INDIANS.  EPA'S SOLID WASTE INFRASTRUCTURE FOR RECYCLING (SWIFR) GRANTS FOR TRIBES AND INTERTRIBAL CONSORTIA WILL FUND PROJECTS THAT FOCUS ON ENCOURAGING ENVIRONMENTALLY SOUND POST-CONSUMER MATERIALS MANAGEMENT, FUND PROJECTS THAT WILL RESULT IN A DECREASE IN THE GENERATION OF MUNICIPAL SOLID WASTE AND/OR AN INCREASE IN THE DIVERSION OF MUNICIPAL SOLID WASTE FROM LANDFILLS AND INCINERATION; AND/OR FUND PROJECTS THAT PROVIDE OR EXPAND ACCESS TO SOURCE REDUCTION, REUSE, RECYCLING, BACKHAUL, ANAEROBIC DIGESTION, AND COMPOSTING FOR TRIBES AND TRIBAL MEMBERS OF INTERTRIBAL CONSORTIA.  THE PURPOSE OF THIS AWARD IS TO ENHANCE THE EFFORTS TO MEET THE SWIFR GRANTS ELEMENTS.  SPECIFICALLY, THE GRANTEE WILL PROCURE, AND USE NEEDED INFRASTRUCTURE TO ALLOW THE TRIBE TO IMPLEMENT ITS INTEGRATED WASTE MANAGEMENT PLAN. PROJECT GOALS AND OBJECTIVES ARE TO IMPROVE COLLECTION "
98T92101,OTHER,,SHOSHONE-PAIUTE TRIBES,389194.0,2024-07-01,66.920,"DESCRIPTION:EPA'S SOLID WASTE INFRASTRUCTURE FOR RECYCLING (SWIFR) GRANTS FOR TRIBES AND INTERTRIBAL CONSORTIA WILL FUND PROJECTS THAT FOCUS ON ENCOURAGING ENVIRONMENTALLY SOUND POST-CONSUMER MATERIALS MANAGEMENT, FUND PROJECTS THAT WILL RESULT IN A DECREASE IN THE GENERATION OF MUNICIPAL SOLID WASTE AND/OR AN INCREASE IN THE DIVERSION OF MUNICIPAL SOLID WASTE FROM LANDFILLS AND INCINERATION; AND/OR FUND PROJECTS THAT PROVIDE OR EXPAND ACCESS TO SOURCE REDUCTION, REUSE, RECYCLING, BACKHAUL, ANAEROBIC DIGESTION, AND COMPOSTING FOR TRIBES AND TRIBAL MEMBERS OF INTERTRIBAL CONSORTIA.  THE PURPOSE OF THIS AWARD IS TO ENHANCE THE EFFORTS OF THE SHOSHONE-PAIUTE TRIBES OF DUCK VALLEY TO MEET THE SWIFR GRANTS ELEMENTS.  SPECIFICALLY, THE RECIPIENT WILL REINVIGORATE ITS SOLID WASTE RECYCLING PROGRAM AND SIGNIFICANTLY INCREASE THE EDUCATION, OUTREACH, AND CAPACITY OF THE PROGRAM TO REDUCE THE SOLID-WASTE-STREAM GENERATED ON THE DUCK VALLEY INDIAN RESERVATION. 

THIS ASSISTANCE AGREEMENT PROVIDES"
98T92001,OTHER,,SHINGLE SPRINGS RANCHERIA,653120.0,2024-05-01,66.920,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FROM THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) TO SHINGLE SPRINGS BAND OF MIWOK INDIANS. EPA'S SOLID WASTE INFRASTRUCTURE FOR RECYCLING (SWIFR) GRANTS FOR TRIBES AND INTERTRIBAL CONSORTIA WILL FUND PROJECTS THAT FOCUS ON ENCOURAGING ENVIRONMENTALLY SOUND POST-CONSUMER MATERIALS MANAGEMENT, FUND PROJECTS THAT WILL RESULT IN A DECREASE IN THE GENERATION OF MUNICIPAL SOLID WASTE AND/OR AN INCREASE IN THE DIVERSION OF MUNICIPAL SOLID WASTE FROM LANDFILLS AND INCINERATION; AND/OR FUND PROJECTS THAT PROVIDE OR EXPAND ACCESS TO SOURCE REDUCTION, REUSE, RECYCLING, BACKHAUL, ANAEROBIC DIGESTION, AND COMPOSTING FOR TRIBES AND TRIBAL MEMBERS OF INTERTRIBAL CONSORTIA.  THE PURPOSE OF THIS AWARD IS TO ENHANCE THE EFFORTS TO MEET THE SWIFR GRANTS ELEMENTS. SPECIFICALLY, THE RECIPIENT WILL ESTABLISH, INCREASE, AND EXPAND MATERIALS MANAGEMENT INFRASTRUCTURE FOR FACILITIES FOR REUSE, RECYCLING OR COMPOSTING; COLLECTION AND STORAGE BINS FOR RECYCLABLE "
98T91801,ENV,ENV_NOHEALTH,CNMI DIVISION OF ENVIRONMENTAL QUALITY,293846.0,2024-02-01,66.040,"DESCRIPTION:THE AGREEMENT PROVIDES FUNDING TO THE COMMONWEALTH OF THE NORTHERN MARIANAS ISLANDS' BUREAU OF ENVIRONMENTAL AND COASTAL QUALITY (CNMI BECQ). SPECIFICALLY, THE RECIPIENT WILL PROVIDE SUBAWARDS TO REPLACE ONE CURRENTLY OPERATING NONROAD DIESEL FUELED UTILITY TRACTOR TIER 2 MODEL YEAR (MY) 2006 40 HORSEPOWER (HP) ENGINE WITH A TIER 4 MY 2019 ENGINE OR NEWER DIESEL FUELED TRACTOR THAT WILL PERFORM SIMILAR FUNCTIONS; AND, REPLACE ONE CURRENTLY OPERATING NONROAD DIESEL FUELED 80 KW GENERATOR WITH A TIER 4 ENGINE OR NEWER DIESEL FUELED GENERATOR THAT WILL PERFORM SIMILAR FUNCTIONS TO REDUCE EMISSIONS OF DIESEL PARTICULATE MATTER, NOX AND EXPOSURE TO DIESEL AIR TOXICS IN CNMI.ACTIVITIES:THE ACTIVITIES INCLUDE PROVIDING A SUBAWARD TO SAIPAN DEPARTMENT OF LAND AND NATURAL RESOURCES - PARKS AND RECREATIONS (DNLR). THE FY 2023 SUBAWARD WILL REPLACE ONE NONROAD DIESEL FUELED UTILITY TRACTOR TIER 2 MODEL YEAR WITH A TIER 4 DIESEL FUELED TRACTOR THAT WILL PERFORM SIMILAR FUNCTIONS. THE F"
98T91724,OTHER,,"TULE RIVER INDIAN TRIBE OF THE TULE RIVER RESERVATION, CALIFORNIA",731202.0,2024-01-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE TULE RIVER'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN TULE RIVER AND EPA. THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR WATER.

THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $115,000. THIS INCLUDES $60,000 IN FUNDS FROM CWA 106 AND $55,000 FROM CWA 319 SOURCES. PRE-AWARD COSTS ARE APPROVED DATING BACK TO 01/01/2024. 

ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE WATER SAMPLING, TRAINING, AND EROSION BMPS.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE REPORTING REQUIREMENT, SAMPLING DATA, AND PHOTOS. 

THE EXPECTED OUTCOMES FROM THIS AGREEMENT ARE INCREASE IN WATER QUALITY.

DIRECT BENEFICIARIES OF THIS PROGRAM ARE THE CITIZENS OF TULE RIVER "
98T91601,ENV,ENV_NOHEALTH,THE BUENA VISTA RANCHERIA OF THE ME-WUK INDIANS,582055.0,2024-06-12,66.312,"DESCRIPTION:THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $582,055.  THIS AGREEMENT PROVIDES FUNDING UNDER THE INFLATION REDUCTION ACT (IRA). THE AGREEMENT PROVIDES FUNDING TO BUENA VISTA RANCHERIA OF ME-WUK INDIANS (BVR).  SPECIFICALLY, THE RECIPIENT WILL IN PARTNERSHIP WITH THE CALIFORNIA INDIAN ENVIRONMENTAL ALLIANCE (CIEA) SEEK TO DEVELOP THE 'BVR TRIBAL BENEFICIAL USES DEVELOPMENT AND IMPLEMENTATION PROJECT' TO ADDRESS ENVIRONMENTAL ISSUES RELATED TO WATER AND TRIBAL CULTURAL USES OF WATER AND WATER DEPENDENT RESOURCES, INCLUDING AQUATIC PLANTS AND ANIMALS. THE PROJECT AREA INCLUDES BUENA VISTA RANCHERIA OF ME-WUK INDIAN'S ANCESTRAL AREA OF INTEREST, INCLUDING BUT NOT LIMITED TO THE MOKELUMNE RIVER WATERSHED, LOWER SAN JOAQUIN RIVER WATERSHED, AND SOUTHERN PORTION OF THE SACRAMENTO-SAN JOAQUIN DELTA. AS SUCH BVR WILL WORK WITH REGIONAL PARTNERS SUCH AS THE CENTRAL VALLEY REGIONAL WATER QUALITY CONTROL BOARD (CVRWQCB) ON PLANNING AND IMPLEMENTATION. THE P"
